ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-202403,TCR signaling,35/1291,118/10616,2.77098635567973e-07,1.82885099474862e-05,1.7241692879785e-05,LCK/PTPN22/CD101/CD247/PTPRC/ZAP70/INPP5D/TRAT1/FYB1/ITK/LCP2/HLA-DRA/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQB2/PSMB9/HLA-DPA1/HLA-DPB1/CARD11/PAG1/CD3E/CD3D/CD3G/CD4/EVL/CSK/LAT/PSMA8/GRAP2/WAS/PSMD14/PSMD1/PSMB5/PSMC4,35
R-HSA-202733,Cell surface interactions at the vascular wall,38/1291,137/10616,5.78323215565491e-07,3.61604200048317e-05,3.40906316543868e-05,LCK/CD2/CD84/CD48/CD244/SELL/FCAMR/ITGA4/INPP5D/JCHAIN/CD74/TREM1/DOK2/JAML/PTPN6/OLR1/SELPLG/SLC7A7/SPN/ITGAL/ITGAM/ITGAX/SLC7A5/CEACAM3/SIRPG/ITGB2/VPREB1/IGLL1/VPREB3/GRB14/ATP1B3/SLC7A11/ITGB3/SLC7A10/MAG/ANGPT4/THBD/PROCR,38
R-HSA-2172127,DAP12 interactions,18/1291,43/10616,9.15216461581866e-07,5.43638578179629e-05,5.12521218485845e-05,LCK/LCP2/TREM2/TREM1/CLEC5A/KLRD1/KLRK1/KLRC2/B2M/LAT/PLCG2/CD300LB/CD300E/TYROBP/SIGLEC14/SIRPB1/GRAP2/BTK,18
R-HSA-451927,Interleukin-2 family signaling,18/1291,44/10616,1.37401382412375e-06,7.77299249075721e-05,7.32807372866e-05,PIK3CD/LCK/STAT4/INPP5D/IL5RA/IL2/CSF2/HAVCR2/PTK2B/PTPN6/IL21R/LGALS9/JAK3/CSF2RB/IL2RB/CSF2RA/IL2RG/IL9R,18
R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,31/1291,108/10616,2.84624356126152e-06,0.000153697152308122,0.000144899672209678,TNFRSF1B/IL23R/VCAM1/IL6R/FASLG/IL1B/IL12A/IL4/IL12B/IRF4/TNF/GATA3/ALOX5/IL18/IL23A/BATF/IL4R/ITGAM/ITGAX/CCL22/BIRC5/FCER2/JAK3/MMP9/ITGB2/OSM/IL2RG/POMC/CEBPD/MMP3/HSP90B1,31
R-HSA-6783783,Interleukin-10 signaling,18/1291,47/10616,4.25831295758754e-06,0.000219951121461478,0.00020736132663035,TNFRSF1B/PTAFR/IL1B/CCL20/CCR2/CCR5/CD80/CD86/IL12A/CXCL10/CSF2/IL12B/TNF/CCL19/IL18/IL10RA/CCL22/FCER2,18
R-HSA-8851680,Butyrophilin (BTN) family interactions,8/1291,12/10616,1.47538671514831e-05,0.000730316423998416,0.000688513800402547,BTN3A2/BTN2A2/BTN3A1/BTN3A3/BTN1A1/BTNL2/XDH/BTNL8,8
R-HSA-2500257,Resolution of Sister Chromatid Cohesion,32/1291,124/10616,2.24993793044084e-05,0.00106917050454549,0.0010079721928375,CDCA8/KIF2C/NUF2/CENPF/CENPA/BUB1/SPC25/SGO1/CENPE/MAD2L1/CENPU/CENPK/CENPH/CDK1/CDCA5/KNTC1/BUB1B/KNL1/CCNB2/PLK1/AURKB/BIRC5/NDC80/SKA1/SPC24/CENPM/ERCC6L/CENPI/TUBB2A/TUBB4B/TUBA1B/TUBA1C,32
R-HSA-8877330,RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs),7/1291,10/10616,3.32780749955336e-05,0.00152055204210361,0.00143351707673068,TNFRSF18/CR1/CTLA4/IL2/IFNG/NFATC2/FOXP3,7
R-HSA-622312,Inflammasomes,10/1291,20/10616,3.98272578933045e-05,0.0017523993473054,0.0016520936607593,AIM2/NLRP3/NFKB2/CASP1/P2RX7/PSTPIP1/MEFV/PYCARD/NLRP1/TXN,10
R-HSA-5663220,RHO GTPases Activate Formins,33/1291,138/10616,8.75209000539392e-05,0.00371338675943142,0.00350083600215757,CDCA8/KIF2C/NUF2/CENPF/CENPA/BUB1/SPC25/SGO1/CENPE/MAD2L1/CENPU/CENPK/CENPH/KNTC1/DIAPH3/EVL/BUB1B/KNL1/PLK1/AURKB/FMNL1/BIRC5/NDC80/SKA1/SPC24/CENPM/ERCC6L/CENPI/RHOB/TUBB2A/TUBB4B/TUBA1B/TUBA1C,33
R-HSA-141424,Amplification of signal from the kinetochores,25/1291,94/10616,0.000102003323684443,0.00401571331142828,0.00378585766733979,CDCA8/KIF2C/NUF2/CENPF/CENPA/BUB1/SPC25/SGO1/CENPE/MAD2L1/CENPU/CENPK/CENPH/KNTC1/BUB1B/KNL1/PLK1/AURKB/BIRC5/NDC80/SKA1/SPC24/CENPM/ERCC6L/CENPI,25
R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,25/1291,94/10616,0.000102003323684443,0.00401571331142828,0.00378585766733979,CDCA8/KIF2C/NUF2/CENPF/CENPA/BUB1/SPC25/SGO1/CENPE/MAD2L1/CENPU/CENPK/CENPH/KNTC1/BUB1B/KNL1/PLK1/AURKB/BIRC5/NDC80/SKA1/SPC24/CENPM/ERCC6L/CENPI,25
R-HSA-2424491,DAP12 signaling,12/1291,30/10616,0.000104787131863869,0.00401571331142828,0.00378585766733979,LCK/LCP2/TREM2/KLRD1/KLRK1/KLRC2/B2M/LAT/PLCG2/TYROBP/GRAP2/BTK,12
R-HSA-2132295,MHC class II antigen presentation,30/1291,123/10616,0.000123412414001609,0.00458168586980973,0.00431943449005631,KIF2C/CTSS/KIF15/CENPE/KIF20A/CD74/HLA-DRA/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQB2/HLA-DOB/HLA-DMB/HLA-DOA/HLA-DPA1/HLA-DPB1/KIF11/SPTBN2/LAG3/RACGAP1/KIF23/CTSH/IFI30/KIF4A/TUBB2A/TUBB4B/TUBA1B/TUBA1C/LGMN/AP1M2,30
R-HSA-844456,The NLRP3 inflammasome,8/1291,15/10616,0.000136718063100955,0.00492185027163439,0.00464012820221424,NLRP3/NFKB2/CASP1/P2RX7/PSTPIP1/MEFV/PYCARD/TXN,8
R-HSA-912526,Interleukin receptor SHC signaling,11/1291,27/10616,0.000167613693468479,0.00585661964236921,0.00552139225543226,PIK3CD/INPP5D/IL5RA/IL2/CSF2/PTPN6/JAK3/CSF2RB/IL2RB/CSF2RA/IL2RG,11
R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,12/1291,32/10616,0.000216802652985615,0.00735890147848317,0.00693768489553969,PIK3CD/DAPP1/BLK/PIK3AP1/PTPN6/CD19/PLCG2/CD79B/VAV1/CD22/CD79A/BTK,12
R-HSA-1236975,Antigen processing-Cross presentation,25/1291,99/10616,0.00024811304508587,0.00818773048783372,0.00771907251378263,FCGR1A/CTSS/NCF2/CD207/TLR1/TLR6/TLR2/HLA-F/HLA-G/HLA-B/TAP2/TAP1/PSMB9/NCF1/B2M/PSMA8/NCF4/CYBB/BTK/PSMD14/PSMD1/PSMB5/PDIA3/CALR/PSMC4,25
R-HSA-69620,Cell Cycle Checkpoints,56/1291,290/10616,0.000262569884657855,0.00843062224252787,0.00794806137342696,CLSPN/CDCA8/KIF2C/ORC1/CDC7/H2BC21/NUF2/CENPF/H2BU1/EXO1/CENPA/BUB1/SPC25/SGO1/CENPE/MAD2L1/CCNA2/CENPU/CENPK/CENPH/CDC25C/H2BC4/H2BC5/H2BC11/H2BC13/PSMB9/CDKN2A/CDK1/ATM/KNTC1/BUB1B/KNL1/CCNB2/BLM/PKMYT1/RMI2/PLK1/ORC6/AURKB/BRIP1/BIRC5/NDC80/PSMA8/SKA1/SPC24/MCM8/UBE2C/CDC45/CENPM/GTSE1/ERCC6L/CENPI/PSMD14/PSMD1/PSMB5/PSMC4,56
R-HSA-983170,Antigen Presentation: Folding, assembly and peptide loading of class I MHC,10/1291,25/10616,0.000396981740769426,0.0124109028430021,0.0117005144647831,ERAP2/HLA-F/HLA-G/HLA-B/TAP2/TAP1/B2M/HSPA5/PDIA3/CALR,10
R-HSA-5676594,TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway,8/1291,17/10616,0.000412537579512412,0.0125665293451473,0.0118472330526641,LTA/LTB/BIRC3/TNFSF11/TNFSF13B/TNFRSF13C/CD40LG/TNFRSF12A,8
R-HSA-983189,Kinesins,17/1291,59/10616,0.000465377310045282,0.0138217061083449,0.0130305646812679,KIF2C/KIF21B/KIF15/CENPE/KIF20A/KIFC1/KIF25/KIF11/RACGAP1/KIF23/KIF18B/KIF19/KIF4A/TUBB2A/TUBB4B/TUBA1B/TUBA1C,17
R-HSA-69618,Mitotic Spindle Checkpoint,26/1291,110/10616,0.000572954742255183,0.0166017130194916,0.0156514466177026,CDCA8/KIF2C/NUF2/CENPF/CENPA/BUB1/SPC25/SGO1/CENPE/MAD2L1/CENPU/CENPK/CENPH/KNTC1/BUB1B/KNL1/PLK1/AURKB/BIRC5/NDC80/SKA1/SPC24/UBE2C/CENPM/ERCC6L/CENPI,26
R-HSA-68882,Mitotic Anaphase,40/1291,199/10616,0.000851965767163142,0.0236886844809708,0.0223327665140466,CDCA8/KIF2C/NUF2/CENPF/CENPA/BUB1/SPC25/SGO1/CENPE/MAD2L1/CENPU/CENPK/CENPH/LMNB1/PSMB9/CDCA5/ESPL1/TMPO/KNTC1/BUB1B/KNL1/PLK1/AURKB/BIRC5/NDC80/PSMA8/SKA1/SPC24/UBE2C/CENPM/ERCC6L/CENPI/PSMD14/PSMD1/TUBB2A/TUBB4B/TUBA1B/TUBA1C/PSMB5/PSMC4,40
R-HSA-5661231,Metallothioneins bind metals,6/1291,11/10616,0.000857418714378574,0.0236886844809708,0.0223327665140466,MT2A/MT1E/MT1M/MT1A/MT1F/MT1X,6
R-HSA-2555396,Mitotic Metaphase and Anaphase,40/1291,200/10616,0.00094312843996085,0.025464467878943,0.024006905744458,CDCA8/KIF2C/NUF2/CENPF/CENPA/BUB1/SPC25/SGO1/CENPE/MAD2L1/CENPU/CENPK/CENPH/LMNB1/PSMB9/CDCA5/ESPL1/TMPO/KNTC1/BUB1B/KNL1/PLK1/AURKB/BIRC5/NDC80/PSMA8/SKA1/SPC24/UBE2C/CENPM/ERCC6L/CENPI/PSMD14/PSMD1/TUBB2A/TUBB4B/TUBA1B/TUBA1C/PSMB5/PSMC4,40
R-HSA-2467813,Separation of Sister Chromatids,38/1291,188/10616,0.00101749542921155,0.0268618793311848,0.0253243306825985,CDCA8/KIF2C/NUF2/CENPF/CENPA/BUB1/SPC25/SGO1/CENPE/MAD2L1/CENPU/CENPK/CENPH/PSMB9/CDCA5/ESPL1/KNTC1/BUB1B/KNL1/PLK1/AURKB/BIRC5/NDC80/PSMA8/SKA1/SPC24/UBE2C/CENPM/ERCC6L/CENPI/PSMD14/PSMD1/TUBB2A/TUBB4B/TUBA1B/TUBA1C/PSMB5/PSMC4,38
R-HSA-194315,Signaling by Rho GTPases,77/1291,451/10616,0.00112101846588064,0.0289515203797001,0.0272943626475287,CDCA8/KIF2C/H3C13/H2BC21/IQGAP3/ARHGAP30/NUF2/NCF2/KIF14/CENPF/H2BU1/CENPA/ARHGAP25/BUB1/ARHGAP15/SPC25/WIPF1/SRGAP3/SGO1/RHOH/CENPE/MAD2L1/CENPU/DEPDC1B/CENPK/CENPH/CDC25C/CYFIP2/H2BC4/H2BC5/H3C4/H2BC11/H2BC13/H3C12/FGD2/TAGAP/NCF1/FGD3/RACGAP1/NCKAP1L/ARHGAP9/KNTC1/DIAPH3/EVL/BUB1B/KNL1/RHOV/PLK1/PRKCB/AURKB/FMNL1/BIRC5/NDC80/SKA1/ARHGAP45/VAV1/SPC24/GMIP/ARHGEF1/TIAM1/NCF4/RAC2/CENPM/CYBB/WAS/ERCC6L/CENPI/BTK/ARHGEF6/ARHGAP4/RHOB/TUBB2A/ARHGEF5/TUBB4B/TUBA1B/TUBA1C/ARHGAP36,77
R-HSA-68877,Mitotic Prometaphase,39/1291,197/10616,0.00132528532409522,0.0334987013835131,0.0315812672975881,CDCA8/KIF2C/NUF2/NEK2/CENPF/CENPA/NCAPH/BUB1/SPC25/SGO1/NCAPG/CEP135/CENPE/MAD2L1/PLK4/CENPU/CENPK/CENPH/CNTRL/CDK1/CDCA5/KNTC1/BUB1B/KNL1/CCNB2/PLK1/AURKB/BIRC5/NDC80/SKA1/SPC24/SFI1/CENPM/ERCC6L/CENPI/TUBB2A/TUBB4B/TUBA1B/TUBA1C,39
R-HSA-168643,Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways,15/1291,54/10616,0.00149070552107436,0.0365663772834681,0.0344733523211147,AIM2/NLRP3/CASP8/TNFAIP3/CARD9/NFKB2/BIRC3/CASP1/P2RX7/PSTPIP1/MEFV/PYCARD/NOD2/NLRP1/TXN,15
R-HSA-2029481,FCGR activation,6/1291,12/10616,0.00153898894290691,0.0365663772834681,0.0344733523211147,FGR/FCGR1A/FCGR3A/CD247/CD3G/HCK,6
R-HSA-9020558,Interleukin-2 signaling,6/1291,12/10616,0.00153898894290691,0.0365663772834681,0.0344733523211147,LCK/IL2/PTK2B/JAK3/IL2RB/IL2RG,6
R-HSA-156711,Polo-like kinase mediated events,7/1291,16/10616,0.00163280889201673,0.0380348424258016,0.0358577639031126,CENPF/CDC25C/FOXM1/CCNB2/PKMYT1/PLK1/MYBL2,7
R-HSA-3238698,WNT ligand biogenesis and trafficking,9/1291,26/10616,0.00255694423728695,0.0557048856659358,0.0525163905268081,WNT6/WNT10A/WNT7A/WNT16/WNT8B/WNT10B/WNT1/WNT2/WNT9B,9
R-HSA-5693554,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),9/1291,26/10616,0.00255694423728695,0.0557048856659358,0.0525163905268081,EXO1/XRCC2/ATM/RAD51AP1/BRCA2/RAD51/BLM/RMI2/BRIP1,9
R-HSA-1679131,Trafficking and processing of endosomal TLR,6/1291,13/10616,0.00256580679487472,0.0557048856659358,0.0525163905268081,CTSS/TLR9/TLR7/TLR8/HSP90B1/LGMN,6
R-HSA-202424,Downstream TCR signaling,22/1291,97/10616,0.00257892989194147,0.0557048856659358,0.0525163905268081,LCK/CD247/INPP5D/TRAT1/HLA-DRA/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DQB2/PSMB9/HLA-DPA1/HLA-DPB1/CARD11/CD3E/CD3D/CD3G/CD4/PSMA8/PSMD14/PSMD1/PSMB5/PSMC4,22
